09:56:55.835 [INFO ] [magicValues     ] 마법 값 탐지 시작  {"projectRoot":"D:\\myRoom"}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1A3D1E","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"#EEF4FF","valueType":"string","occurrences":7,"category":"colors","suggestedName":"COLOR_EEF4FF","suggestedFile":"src/constants/colors.ts","locations":["src/components/snowBackground/ChristmasTree.tsx:73","src/components/snowBackground/ChristmasTree.tsx:85","src/components/snowBackground/ChristmasTree.tsx:97","src/components/snowBackground/LampPost.tsx:98","src/components/snowBackground/SnowBackground.tsx:238","src/components/snowBackground/Snowman.tsx:11","src/components/snowBackground/Woodpile.tsx:77"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1B4520","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1C4D22","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFE066","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFCC00","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFFFAA","file":"src/components/snowBackground/ChristmasTree.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"night","valueType":"string","occurrences":6,"category":"general","suggestedName":"KEY_NIGHT","suggestedFile":"src/constants/keys.ts","locations":["src/components/snowBackground/ForestLights.tsx:17","src/components/snowBackground/SnowBackground.tsx:46","src/components/canvas/DayNightButton.tsx:12","src/components/canvas/DayNightContext.tsx:48","src/components/canvas/WeatherButton.tsx:12","src/components/room/furniture/Nightstand.tsx:22"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.001","valueType":"number","occurrences":4,"category":"general","suggestedName":"VALUE_0_001","suggestedFile":"src/constants/index.ts","locations":["src/components/snowBackground/ForestLights.tsx:18","src/components/snowBackground/SnowBackground.tsx:47","src/components/room/furniture/Nightstand.tsx:23","src/components/room/furniture/Storage.tsx:85"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#DDE8F0","file":"src/components/snowBackground/FrozenPond.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#A8CCD8","file":"src/components/snowBackground/FrozenPond.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#D8EEF8","file":"src/components/snowBackground/FrozenPond.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"#E0F7FA","valueType":"string","occurrences":2,"category":"colors","suggestedName":"COLOR_E0F7FA","suggestedFile":"src/constants/colors.ts","locations":["src/components/snowBackground/GlassSphere.tsx:18","src/components/room/structure/Walls.tsx:18"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"#ffffff","valueType":"string","occurrences":5,"category":"colors","suggestedName":"COLOR_FFFFFF","suggestedFile":"src/constants/colors.ts","locations":["src/components/snowBackground/GlassSphere.tsx:20","src/components/snowBackground/Snow.tsx:74","src/components/room/decorations/iconTextures.ts:47","src/components/room/decorations/iconTextures.ts:76","src/components/room/decorations/iconTextures.ts:115"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#C0C0C0","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.13","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"1.45","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#EDF3FF","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#4A4438","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#2E2C28","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFE088","file":"src/components/snowBackground/House.tsx","occurrences":2}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFAA22","file":"src/components/snowBackground/House.tsx","occurrences":2}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#3E2410","file":"src/components/snowBackground/House.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1C1C1C","file":"src/components/snowBackground/LampPost.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFD97A","file":"src/components/snowBackground/LampPost.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"pedestal-root","file":"src/components/snowBackground/Pedestal.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#D2B48C","file":"src/components/snowBackground/Pedestal.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"30","file":"src/components/snowBackground/Snow.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"13","valueType":"number","occurrences":2,"category":"config","suggestedName":"LINEWIDTH_13","suggestedFile":"src/constants/config.ts","locations":["src/components/snowBackground/SnowBackground.tsx:65","src/components/room/furniture/Storage.tsx:20"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"7.7","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#C8935A","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#7A3020","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#D4A878","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#6B4020","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#BB8A68","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#703828","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.92","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"8.5","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"10.5","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"8.2","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"3.2","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":2}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"9.2","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"2.2","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"7.5","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.35","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_0_35","suggestedFile":"src/constants/index.ts","locations":["src/components/snowBackground/SnowBackground.tsx:112","src/components/room/furniture/Desk.tsx:344"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"snow-globe-root","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1A0F05","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#e0f0ff","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#F0F5FF","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1B3022","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"fog","file":"src/components/snowBackground/SnowBackground.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#CC2244","file":"src/components/snowBackground/Snowman.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#E8621A","file":"src/components/snowBackground/Snowman.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#3D2510","file":"src/components/snowBackground/Woodpile.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(30,40,70,0.82)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_30_40_70_0_82","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:15","src/components/canvas/WeatherButton.tsx:14"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(255,245,220,0.88)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_255_245_220_0_88","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:15","src/components/canvas/WeatherButton.tsx:14"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(40,55,100,0.92)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_40_55_100_0_92","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:16","src/components/canvas/WeatherButton.tsx:15"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(255,252,235,0.95)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_255_252_235_0_95","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:16","src/components/canvas/WeatherButton.tsx:15"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(120,160,255,0.5)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_120_160_255_0_5","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:17","src/components/canvas/WeatherButton.tsx:16"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(220,180,80,0.6)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_220_180_80_0_6","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:17","src/components/canvas/WeatherButton.tsx:16"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(200,225,255,0.95)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_200_225_255_0_95","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:18","src/components/canvas/WeatherButton.tsx:17"]}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"rgba(80,55,20,0.95)","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_RGBA_80_55_20_0_95","suggestedFile":"src/constants/index.ts","locations":["src/components/canvas/DayNightButton.tsx:18","src/components/canvas/WeatherButton.tsx:17"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#D0E0FF","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFFAD0","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FF9944","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1A1A30","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#405090","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFD580","file":"src/components/canvas/DayNightContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"soft","file":"src/components/canvas/SceneContainer.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"clear","file":"src/components/canvas/WeatherContext.tsx","occurrences":3}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"storm","file":"src/components/canvas/WeatherContext.tsx","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"https://images.unsplash.com/photo-1561948955-570b270e7c36?w=512&q=80&auto=format&fit=crop","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"https://images.unsplash.com/photo-1574144611937-0df059b5ef3e?w=512&q=80&auto=format&fit=crop","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"https://images.unsplash.com/photo-1526336024174-e58f5cdd8e13?w=512&q=80&auto=format&fit=crop","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"sitting","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.018 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"#5D3A1A","valueType":"string","occurrences":2,"category":"colors","suggestedName":"COLOR_5D3A1A","suggestedFile":"src/constants/colors.ts","locations":["src/components/room/decorations/catTextures.ts:20","src/components/room/decorations/WallClock.tsx:49"]}
09:56:56.018 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"sleeping","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1A1A2A","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"looking","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFF0DC","file":"src/components/room/decorations/catTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"_blank","file":"src/components/room/decorations/IconFrames.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"noopener,noreferrer","file":"src/components/room/decorations/IconFrames.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"512","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"canvas","valueType":"string","occurrences":2,"category":"general","suggestedName":"KEY_CANVAS","suggestedFile":"src/constants/keys.ts","locations":["src/components/room/decorations/iconTextures.ts:27","src/components/room/furniture/Storage.tsx:14"]}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"2d","valueType":"string","occurrences":2,"category":"general","suggestedName":"VALUE_2D","suggestedFile":"src/constants/index.ts","locations":["src/components/room/decorations/iconTextures.ts:30","src/components/room/furniture/Storage.tsx:16"]}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#181717","file":"src/components/room/decorations/iconTextures.ts","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"98","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_98","suggestedFile":"src/constants/index.ts","locations":["src/components/room/decorations/iconTextures.ts:44","src/components/room/furniture/Storage.tsx:21"]}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#EA4335","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#4285F4","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#34A853","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FBBC05","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.48","valueType":"number","occurrences":2,"category":"general","suggestedName":"VALUE_0_48","suggestedFile":"src/constants/index.ts","locations":["src/components/room/decorations/iconTextures.ts:96","src/components/room/furniture/Desk.tsx:346"]}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#ddd","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#5865F2","file":"src/components/room/decorations/iconTextures.ts","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"127.14","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"96.36","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"discord","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"gmail","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#f8f8f8","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"github","file":"src/components/room/decorations/iconTextures.ts","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#4A2C0E","file":"src/components/room/decorations/WallClock.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FAFAF8","file":"src/components/room/decorations/WallClock.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"#888888","valueType":"string","occurrences":2,"category":"colors","suggestedName":"CHAIN_C","suggestedFile":"src/constants/colors.ts","locations":["src/components/room/decorations/WallClock.tsx:110","src/components/room/structure/Moulding.tsx:59"]}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#7C9C8A","file":"src/components/room/furniture/CatBowls.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1A2A2A","file":"src/components/room/furniture/CatBowls.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#A8D8E8","file":"src/components/room/furniture/CatBowls.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#0a0a0a","file":"src/components/room/furniture/Desk.tsx","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#111","file":"src/components/room/furniture/Desk.tsx","occurrences":9}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#0d0d0d","file":"src/components/room/furniture/Desk.tsx","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1a1a1a","file":"src/components/room/furniture/Desk.tsx","occurrences":7}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#cce8ff","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1a2510","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#222","file":"src/components/room/furniture/Desk.tsx","occurrences":3}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#0e0e14","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#ff00ff","file":"src/components/room/furniture/Desk.tsx","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#dd00ff","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#0a0a12","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#00ff88","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#080808","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#181818","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#444444","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 마법 값 후보 확정  {"value":"0.004","valueType":"number","occurrences":3,"category":"general","suggestedName":"VALUE_0_004","suggestedFile":"src/constants/index.ts","locations":["src/components/room/furniture/Desk.tsx:336","src/components/room/furniture/Storage.tsx:65","src/components/room/furniture/Storage.tsx:69"]}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.27","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"0.01","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#03020f","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#2a0840","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#5010a0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#081428","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1040a0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#140828","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#8020c0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#4a2870","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#7030c0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#9060d0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#a070e0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#1a3a6a","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#2060b0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#6a1a10","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#c04030","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#6030b0","file":"src/components/room/furniture/Desk.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#5A4030","file":"src/components/room/furniture/Nightstand.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#8A7060","file":"src/components/room/furniture/Nightstand.tsx","occurrences":2}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#E8D8A0","file":"src/components/room/furniture/Nightstand.tsx","occurrences":1}
09:56:56.019 [DEBUG] [magicValues     ] 단일 파일 내 반복 - 스킵  {"value":"#FFD080","file":"src/components/room/furniture/Nightstand.tsx","occurrences":2}
